experiment_id,round,agent_id,image_id,true_category,predicted_label,confidence,margin,status,pool
exp_003a,2,agent_00,frog_018,frog,slithy,0.503238,0.342836,accepted,interaction
exp_003a,2,agent_00,frog_019,frog,slithy,0.46283,0.25595,accepted,interaction
exp_003a,2,agent_00,frog_020,frog,slithy,0.601235,0.379284,accepted,interaction
exp_003a,2,agent_00,frog_021,frog,slithy,0.592625,0.416888,accepted,interaction
exp_003a,2,agent_00,frog_022,frog,slithy,0.561059,0.315579,accepted,interaction
exp_003a,2,agent_00,frog_023,frog,slithy,0.561302,0.401349,accepted,interaction
exp_003a,2,agent_00,frog_024,frog,slithy,0.654353,0.492693,accepted,interaction
exp_003a,2,agent_00,frog_025,frog,slithy,0.625447,0.385257,accepted,interaction
exp_003a,2,agent_00,frog_026,frog,slithy,0.389992,0.300471,accepted,interaction
exp_003a,2,agent_00,frog_027,frog,slithy,0.624766,0.541674,accepted,interaction
exp_003a,2,agent_00,frog_028,frog,slithy,0.483961,0.297943,accepted,interaction
exp_003a,2,agent_00,frog_029,frog,slithy,0.542928,0.322377,accepted,interaction
exp_003a,2,agent_00,horse_015,horse,mimsy,0.621705,0.487415,accepted,interaction
exp_003a,2,agent_00,horse_016,horse,UNCERTAIN,0.293667,0.071746,accepted,interaction
exp_003a,2,agent_00,horse_017,horse,mimsy,0.740837,0.603876,accepted,interaction
exp_003a,2,agent_00,horse_018,horse,mimsy,0.697846,0.425068,accepted,interaction
exp_003a,2,agent_00,horse_019,horse,mimsy,0.621944,0.486428,accepted,interaction
exp_003a,2,agent_00,horse_020,horse,mimsy,0.602818,0.514245,accepted,interaction
exp_003a,2,agent_00,horse_021,horse,mimsy,0.676328,0.493183,accepted,interaction
exp_003a,2,agent_00,horse_022,horse,mimsy,0.723282,0.519156,accepted,interaction
exp_003a,2,agent_00,horse_023,horse,mimsy,0.740846,0.579395,accepted,interaction
exp_003a,2,agent_00,horse_024,horse,mimsy,0.657013,0.480851,accepted,interaction
exp_003a,2,agent_00,horse_025,horse,mimsy,0.69327,0.389863,accepted,interaction
exp_003a,2,agent_00,horse_026,horse,mimsy,0.680945,0.441572,accepted,interaction
exp_003a,2,agent_00,horse_027,horse,mimsy,0.563691,0.224712,accepted,interaction
exp_003a,2,agent_00,horse_028,horse,mimsy,0.676259,0.508652,accepted,interaction
exp_003a,2,agent_00,horse_029,horse,mimsy,0.599836,0.414696,accepted,interaction
exp_003a,2,agent_00,ship_015,ship,vorpal,0.741744,0.522001,accepted,interaction
exp_003a,2,agent_00,ship_016,ship,vorpal,0.550815,0.407518,accepted,interaction
exp_003a,2,agent_00,ship_017,ship,vorpal,0.640941,0.305916,accepted,interaction
exp_003a,2,agent_00,ship_018,ship,vorpal,0.774593,0.550978,accepted,interaction
exp_003a,2,agent_00,ship_019,ship,vorpal,0.514184,0.256349,accepted,interaction
exp_003a,2,agent_00,ship_020,ship,vorpal,0.772519,0.543475,accepted,interaction
exp_003a,2,agent_00,ship_021,ship,vorpal,0.60107,0.324165,accepted,interaction
exp_003a,2,agent_00,ship_022,ship,vorpal,0.648566,0.474705,accepted,interaction
exp_003a,2,agent_00,ship_023,ship,vorpal,0.543604,0.412601,accepted,interaction
exp_003a,2,agent_00,ship_024,ship,UNCERTAIN,0.287286,0.145937,accepted,interaction
exp_003a,2,agent_00,ship_025,ship,vorpal,0.641692,0.420385,accepted,interaction
exp_003a,2,agent_00,ship_026,ship,vorpal,0.513935,0.356734,accepted,interaction
exp_003a,2,agent_00,ship_027,ship,vorpal,0.688496,0.524227,accepted,interaction
exp_003a,2,agent_00,ship_028,ship,vorpal,0.511146,0.372318,accepted,interaction
exp_003a,2,agent_00,ship_029,ship,vorpal,0.516378,0.260404,accepted,interaction
exp_003a,2,agent_01,frog_015,frog,slithy,0.47414,0.316761,accepted,interaction
exp_003a,2,agent_01,frog_016,frog,slithy,0.602333,0.387025,accepted,interaction
exp_003a,2,agent_01,frog_017,frog,slithy,0.72034,0.553324,accepted,interaction
exp_003a,2,agent_01,frog_018,frog,slithy,0.529587,0.366887,accepted,interaction
exp_003a,2,agent_01,frog_019,frog,slithy,0.378405,0.177169,accepted,interaction
exp_003a,2,agent_01,frog_020,frog,slithy,0.574334,0.355895,accepted,interaction
exp_003a,2,agent_01,frog_021,frog,slithy,0.625378,0.456332,accepted,interaction
exp_003a,2,agent_01,frog_022,frog,slithy,0.549551,0.312502,accepted,interaction
exp_003a,2,agent_01,frog_023,frog,slithy,0.551015,0.395352,accepted,interaction
exp_003a,2,agent_01,frog_024,frog,slithy,0.64099,0.488358,accepted,interaction
exp_003a,2,agent_01,frog_025,frog,slithy,0.605028,0.365605,accepted,interaction
exp_003a,2,agent_01,frog_026,frog,slithy,0.411491,0.316639,accepted,interaction
exp_003a,2,agent_01,frog_027,frog,slithy,0.634058,0.541276,accepted,interaction
exp_003a,2,agent_01,frog_028,frog,slithy,0.489104,0.320141,accepted,interaction
exp_003a,2,agent_01,frog_029,frog,slithy,0.556008,0.35466,accepted,interaction
exp_003a,2,agent_01,horse_015,horse,mimsy,0.606648,0.472995,accepted,interaction
exp_003a,2,agent_01,horse_016,horse,UNCERTAIN,0.261037,0.069477,accepted,interaction
exp_003a,2,agent_01,horse_017,horse,mimsy,0.745591,0.609722,accepted,interaction
exp_003a,2,agent_01,horse_018,horse,mimsy,0.664315,0.401407,accepted,interaction
exp_003a,2,agent_01,horse_019,horse,mimsy,0.638939,0.513223,accepted,interaction
exp_003a,2,agent_01,horse_020,horse,mimsy,0.616166,0.530305,accepted,interaction
exp_003a,2,agent_01,horse_021,horse,mimsy,0.68388,0.51607,accepted,interaction
exp_003a,2,agent_01,horse_022,horse,mimsy,0.735784,0.545239,accepted,interaction
exp_003a,2,agent_01,horse_023,horse,mimsy,0.732858,0.574589,accepted,interaction
exp_003a,2,agent_01,horse_024,horse,mimsy,0.62132,0.448251,accepted,interaction
exp_003a,2,agent_01,horse_025,horse,mimsy,0.684679,0.40266,accepted,interaction
exp_003a,2,agent_01,horse_026,horse,mimsy,0.704299,0.469317,accepted,interaction
exp_003a,2,agent_01,horse_027,horse,mimsy,0.566282,0.242962,accepted,interaction
exp_003a,2,agent_01,horse_028,horse,mimsy,0.684659,0.537976,accepted,interaction
exp_003a,2,agent_01,horse_029,horse,mimsy,0.591816,0.416513,accepted,interaction
exp_003a,2,agent_01,ship_015,ship,vorpal,0.713696,0.494506,accepted,interaction
exp_003a,2,agent_01,ship_016,ship,vorpal,0.5491,0.403671,accepted,interaction
exp_003a,2,agent_01,ship_017,ship,vorpal,0.631769,0.290614,accepted,interaction
exp_003a,2,agent_01,ship_018,ship,vorpal,0.765028,0.544163,accepted,interaction
exp_003a,2,agent_01,ship_019,ship,vorpal,0.529193,0.287025,accepted,interaction
exp_003a,2,agent_01,ship_020,ship,vorpal,0.755055,0.520144,accepted,interaction
exp_003a,2,agent_01,ship_021,ship,vorpal,0.595852,0.345416,accepted,interaction
exp_003a,2,agent_01,ship_022,ship,vorpal,0.640818,0.478389,accepted,interaction
exp_003a,2,agent_01,ship_023,ship,vorpal,0.53561,0.40332,accepted,interaction
exp_003a,2,agent_01,ship_024,ship,UNCERTAIN,0.288782,0.12662,accepted,interaction
exp_003a,2,agent_01,ship_025,ship,vorpal,0.656077,0.436536,accepted,interaction
exp_003a,2,agent_01,ship_026,ship,vorpal,0.527792,0.389546,accepted,interaction
exp_003a,2,agent_01,ship_027,ship,vorpal,0.708158,0.54849,accepted,interaction
exp_003a,2,agent_01,ship_028,ship,vorpal,0.516453,0.374786,accepted,interaction
exp_003a,2,agent_01,ship_029,ship,vorpal,0.53204,0.290657,accepted,interaction
exp_003a,2,agent_02,frog_015,frog,slithy,0.435522,0.281206,accepted,interaction
exp_003a,2,agent_02,frog_016,frog,slithy,0.639339,0.428115,accepted,interaction
exp_003a,2,agent_02,frog_017,frog,slithy,0.712083,0.54791,accepted,interaction
exp_003a,2,agent_02,frog_018,frog,slithy,0.475375,0.30081,accepted,interaction
exp_003a,2,agent_02,frog_019,frog,slithy,0.47065,0.27592,accepted,interaction
exp_003a,2,agent_02,frog_020,frog,slithy,0.628318,0.405648,accepted,interaction
exp_003a,2,agent_02,frog_021,frog,slithy,0.615034,0.447237,accepted,interaction
exp_003a,2,agent_02,frog_022,frog,slithy,0.528694,0.292626,accepted,interaction
exp_003a,2,agent_02,frog_023,frog,slithy,0.576402,0.420777,accepted,interaction
exp_003a,2,agent_02,frog_024,frog,slithy,0.64233,0.482339,accepted,interaction
exp_003a,2,agent_02,frog_025,frog,slithy,0.637581,0.40026,accepted,interaction
exp_003a,2,agent_02,frog_026,frog,UNCERTAIN,0.282862,0.194786,rejected,interaction
exp_003a,2,agent_02,frog_027,frog,slithy,0.636901,0.55201,accepted,interaction
exp_003a,2,agent_02,frog_028,frog,slithy,0.519987,0.339004,accepted,interaction
exp_003a,2,agent_02,frog_029,frog,slithy,0.545205,0.337543,accepted,interaction
exp_003a,2,agent_02,horse_015,horse,mimsy,0.682687,0.531753,accepted,interaction
exp_003a,2,agent_02,horse_016,horse,UNCERTAIN,0.216413,0.054773,accepted,interaction
exp_003a,2,agent_02,horse_017,horse,mimsy,0.727927,0.580908,accepted,interaction
exp_003a,2,agent_02,horse_018,horse,mimsy,0.704715,0.430166,accepted,interaction
exp_003a,2,agent_02,horse_019,horse,mimsy,0.632098,0.490681,accepted,interaction
exp_003a,2,agent_02,horse_020,horse,mimsy,0.642699,0.544671,accepted,interaction
exp_003a,2,agent_02,horse_021,horse,mimsy,0.690679,0.499681,accepted,interaction
exp_003a,2,agent_02,horse_022,horse,mimsy,0.70881,0.51616,accepted,interaction
exp_003a,2,agent_02,horse_023,horse,mimsy,0.70893,0.540549,accepted,interaction
exp_003a,2,agent_02,horse_024,horse,mimsy,0.619481,0.434983,accepted,interaction
exp_003a,2,agent_02,horse_025,horse,mimsy,0.690085,0.382989,accepted,interaction
exp_003a,2,agent_02,horse_026,horse,mimsy,0.673572,0.428367,accepted,interaction
exp_003a,2,agent_02,horse_027,horse,mimsy,0.55539,0.229822,accepted,interaction
exp_003a,2,agent_02,horse_028,horse,mimsy,0.639589,0.4728,accepted,interaction
exp_003a,2,agent_02,horse_029,horse,mimsy,0.590739,0.408734,accepted,interaction
exp_003a,2,agent_02,ship_015,ship,vorpal,0.728389,0.493619,accepted,interaction
exp_003a,2,agent_02,ship_016,ship,vorpal,0.556175,0.411568,accepted,interaction
exp_003a,2,agent_02,ship_017,ship,vorpal,0.613254,0.273835,accepted,interaction
exp_003a,2,agent_02,ship_018,ship,vorpal,0.767491,0.542163,accepted,interaction
exp_003a,2,agent_02,ship_019,ship,vorpal,0.520789,0.278095,accepted,interaction
exp_003a,2,agent_02,ship_020,ship,vorpal,0.756008,0.519994,accepted,interaction
exp_003a,2,agent_02,ship_021,ship,vorpal,0.611003,0.3529,accepted,interaction
exp_003a,2,agent_02,ship_022,ship,vorpal,0.630726,0.443103,accepted,interaction
exp_003a,2,agent_02,ship_023,ship,vorpal,0.548903,0.403486,accepted,interaction
exp_003a,2,agent_02,ship_024,ship,UNCERTAIN,0.284368,0.12514,accepted,interaction
exp_003a,2,agent_02,ship_025,ship,vorpal,0.65789,0.425166,accepted,interaction
exp_003a,2,agent_02,ship_026,ship,vorpal,0.522693,0.373523,accepted,interaction
exp_003a,2,agent_02,ship_027,ship,vorpal,0.709675,0.546402,accepted,interaction
exp_003a,2,agent_02,ship_028,ship,vorpal,0.503604,0.364835,accepted,interaction
exp_003a,2,agent_02,ship_029,ship,vorpal,0.5232,0.260977,accepted,interaction
exp_003a,2,agent_00,frog_030,frog,slithy,0.45106,0.285208,accepted,held_out
exp_003a,2,agent_00,frog_031,frog,slithy,0.53994,0.364107,accepted,held_out
exp_003a,2,agent_00,frog_032,frog,slithy,0.392734,0.226232,accepted,held_out
exp_003a,2,agent_00,frog_033,frog,slithy,0.551275,0.351033,accepted,held_out
exp_003a,2,agent_00,frog_034,frog,slithy,0.585687,0.395588,accepted,held_out
exp_003a,2,agent_00,frog_035,frog,slithy,0.606474,0.415679,accepted,held_out
exp_003a,2,agent_00,frog_036,frog,slithy,0.439952,0.237343,accepted,held_out
exp_003a,2,agent_00,frog_037,frog,slithy,0.497962,0.351172,accepted,held_out
exp_003a,2,agent_00,frog_038,frog,slithy,0.530236,0.292558,accepted,held_out
exp_003a,2,agent_00,frog_039,frog,slithy,0.416892,0.210268,accepted,held_out
exp_003a,2,agent_00,frog_040,frog,slithy,0.503419,0.357437,accepted,held_out
exp_003a,2,agent_00,frog_041,frog,slithy,0.509322,0.338287,accepted,held_out
exp_003a,2,agent_00,frog_042,frog,slithy,0.597952,0.392031,accepted,held_out
exp_003a,2,agent_00,frog_043,frog,slithy,0.627243,0.344001,accepted,held_out
exp_003a,2,agent_00,frog_044,frog,slithy,0.600125,0.402976,accepted,held_out
exp_003a,2,agent_00,frog_045,frog,slithy,0.611795,0.397135,accepted,held_out
exp_003a,2,agent_00,frog_046,frog,slithy,0.552756,0.37943,accepted,held_out
exp_003a,2,agent_00,frog_047,frog,slithy,0.509038,0.309166,accepted,held_out
exp_003a,2,agent_00,frog_048,frog,slithy,0.636221,0.507415,accepted,held_out
exp_003a,2,agent_00,frog_049,frog,slithy,0.400037,0.123655,accepted,held_out
exp_003a,2,agent_00,horse_030,horse,mimsy,0.662982,0.527829,accepted,held_out
exp_003a,2,agent_00,horse_031,horse,mimsy,0.514977,0.354401,accepted,held_out
exp_003a,2,agent_00,horse_032,horse,mimsy,0.644852,0.467517,accepted,held_out
exp_003a,2,agent_00,horse_033,horse,mimsy,0.695364,0.52956,accepted,held_out
exp_003a,2,agent_00,horse_034,horse,mimsy,0.71825,0.623432,accepted,held_out
exp_003a,2,agent_00,horse_035,horse,mimsy,0.60302,0.364207,accepted,held_out
exp_003a,2,agent_00,horse_036,horse,mimsy,0.581913,0.449114,accepted,held_out
exp_003a,2,agent_00,horse_037,horse,mimsy,0.682465,0.50121,accepted,held_out
exp_003a,2,agent_00,horse_038,horse,mimsy,0.643348,0.448212,accepted,held_out
exp_003a,2,agent_00,horse_039,horse,mimsy,0.688148,0.493633,accepted,held_out
exp_003a,2,agent_00,horse_040,horse,mimsy,0.710255,0.506881,accepted,held_out
exp_003a,2,agent_00,horse_041,horse,mimsy,0.557329,0.413627,accepted,held_out
exp_003a,2,agent_00,horse_042,horse,mimsy,0.718013,0.544358,accepted,held_out
exp_003a,2,agent_00,horse_043,horse,mimsy,0.583005,0.371668,accepted,held_out
exp_003a,2,agent_00,horse_044,horse,mimsy,0.714015,0.502794,accepted,held_out
exp_003a,2,agent_00,horse_045,horse,mimsy,0.752513,0.587539,accepted,held_out
exp_003a,2,agent_00,horse_046,horse,mimsy,0.661745,0.47537,accepted,held_out
exp_003a,2,agent_00,horse_047,horse,mimsy,0.754462,0.576025,accepted,held_out
exp_003a,2,agent_00,horse_048,horse,mimsy,0.729779,0.56219,accepted,held_out
exp_003a,2,agent_00,horse_049,horse,mimsy,0.648235,0.498798,accepted,held_out
exp_003a,2,agent_00,ship_030,ship,vorpal,0.646675,0.430236,accepted,held_out
exp_003a,2,agent_00,ship_031,ship,vorpal,0.624993,0.409758,accepted,held_out
exp_003a,2,agent_00,ship_032,ship,vorpal,0.622638,0.426768,accepted,held_out
exp_003a,2,agent_00,ship_033,ship,vorpal,0.457019,0.367803,accepted,held_out
exp_003a,2,agent_00,ship_034,ship,vorpal,0.503332,0.328219,accepted,held_out
exp_003a,2,agent_00,ship_035,ship,vorpal,0.599862,0.42856,accepted,held_out
exp_003a,2,agent_00,ship_036,ship,vorpal,0.605569,0.394676,accepted,held_out
exp_003a,2,agent_00,ship_037,ship,vorpal,0.48122,0.23884,accepted,held_out
exp_003a,2,agent_00,ship_038,ship,vorpal,0.340205,0.210966,accepted,held_out
exp_003a,2,agent_00,ship_039,ship,vorpal,0.625569,0.417717,accepted,held_out
exp_003a,2,agent_00,ship_040,ship,vorpal,0.645502,0.458816,accepted,held_out
exp_003a,2,agent_00,ship_041,ship,vorpal,0.686205,0.487275,accepted,held_out
exp_003a,2,agent_00,ship_042,ship,vorpal,0.629739,0.427702,accepted,held_out
exp_003a,2,agent_00,ship_043,ship,vorpal,0.522176,0.361093,accepted,held_out
exp_003a,2,agent_00,ship_044,ship,vorpal,0.619112,0.342739,accepted,held_out
exp_003a,2,agent_00,ship_045,ship,vorpal,0.654323,0.434576,accepted,held_out
exp_003a,2,agent_00,ship_046,ship,vorpal,0.719702,0.479305,accepted,held_out
exp_003a,2,agent_00,ship_047,ship,vorpal,0.647166,0.432455,accepted,held_out
exp_003a,2,agent_00,ship_048,ship,vorpal,0.614905,0.466321,accepted,held_out
exp_003a,2,agent_00,ship_049,ship,vorpal,0.571234,0.355793,accepted,held_out
exp_003a,2,agent_01,frog_030,frog,slithy,0.437004,0.279138,accepted,held_out
exp_003a,2,agent_01,frog_031,frog,slithy,0.533203,0.353644,accepted,held_out
exp_003a,2,agent_01,frog_032,frog,slithy,0.398467,0.234984,accepted,held_out
exp_003a,2,agent_01,frog_033,frog,slithy,0.560702,0.365299,accepted,held_out
exp_003a,2,agent_01,frog_034,frog,slithy,0.61105,0.420701,accepted,held_out
exp_003a,2,agent_01,frog_035,frog,slithy,0.601942,0.408006,accepted,held_out
exp_003a,2,agent_01,frog_036,frog,slithy,0.421122,0.218144,accepted,held_out
exp_003a,2,agent_01,frog_037,frog,slithy,0.523797,0.370398,accepted,held_out
exp_003a,2,agent_01,frog_038,frog,slithy,0.544587,0.29858,accepted,held_out
exp_003a,2,agent_01,frog_039,frog,slithy,0.410451,0.213421,accepted,held_out
exp_003a,2,agent_01,frog_040,frog,slithy,0.508102,0.353908,accepted,held_out
exp_003a,2,agent_01,frog_041,frog,slithy,0.528556,0.349271,accepted,held_out
exp_003a,2,agent_01,frog_042,frog,slithy,0.596112,0.396684,accepted,held_out
exp_003a,2,agent_01,frog_043,frog,slithy,0.605698,0.324805,accepted,held_out
exp_003a,2,agent_01,frog_044,frog,slithy,0.601807,0.4103,accepted,held_out
exp_003a,2,agent_01,frog_045,frog,slithy,0.59137,0.374896,accepted,held_out
exp_003a,2,agent_01,frog_046,frog,slithy,0.558234,0.392391,accepted,held_out
exp_003a,2,agent_01,frog_047,frog,slithy,0.531588,0.324458,accepted,held_out
exp_003a,2,agent_01,frog_048,frog,slithy,0.632976,0.505299,accepted,held_out
exp_003a,2,agent_01,frog_049,frog,slithy,0.412552,0.152165,accepted,held_out
exp_003a,2,agent_01,horse_030,horse,mimsy,0.662741,0.528966,accepted,held_out
exp_003a,2,agent_01,horse_031,horse,mimsy,0.51625,0.365456,accepted,held_out
exp_003a,2,agent_01,horse_032,horse,mimsy,0.663237,0.483454,accepted,held_out
exp_003a,2,agent_01,horse_033,horse,mimsy,0.703128,0.537435,accepted,held_out
exp_003a,2,agent_01,horse_034,horse,mimsy,0.728704,0.639135,accepted,held_out
exp_003a,2,agent_01,horse_035,horse,mimsy,0.602918,0.370306,accepted,held_out
exp_003a,2,agent_01,horse_036,horse,mimsy,0.593594,0.469263,accepted,held_out
exp_003a,2,agent_01,horse_037,horse,mimsy,0.662073,0.481122,accepted,held_out
exp_003a,2,agent_01,horse_038,horse,mimsy,0.650417,0.452004,accepted,held_out
exp_003a,2,agent_01,horse_039,horse,mimsy,0.683293,0.501949,accepted,held_out
exp_003a,2,agent_01,horse_040,horse,mimsy,0.705183,0.509665,accepted,held_out
exp_003a,2,agent_01,horse_041,horse,mimsy,0.553418,0.412911,accepted,held_out
exp_003a,2,agent_01,horse_042,horse,mimsy,0.713154,0.537021,accepted,held_out
exp_003a,2,agent_01,horse_043,horse,mimsy,0.568925,0.362422,accepted,held_out
exp_003a,2,agent_01,horse_044,horse,mimsy,0.725916,0.522736,accepted,held_out
exp_003a,2,agent_01,horse_045,horse,mimsy,0.75846,0.595403,accepted,held_out
exp_003a,2,agent_01,horse_046,horse,mimsy,0.636307,0.457854,accepted,held_out
exp_003a,2,agent_01,horse_047,horse,mimsy,0.746594,0.57965,accepted,held_out
exp_003a,2,agent_01,horse_048,horse,mimsy,0.731872,0.561375,accepted,held_out
exp_003a,2,agent_01,horse_049,horse,mimsy,0.662946,0.518764,accepted,held_out
exp_003a,2,agent_01,ship_030,ship,vorpal,0.651235,0.439893,accepted,held_out
exp_003a,2,agent_01,ship_031,ship,vorpal,0.617115,0.404665,accepted,held_out
exp_003a,2,agent_01,ship_032,ship,vorpal,0.626116,0.430549,accepted,held_out
exp_003a,2,agent_01,ship_033,ship,vorpal,0.466992,0.380155,accepted,held_out
exp_003a,2,agent_01,ship_034,ship,vorpal,0.498424,0.311702,accepted,held_out
exp_003a,2,agent_01,ship_035,ship,vorpal,0.608168,0.441332,accepted,held_out
exp_003a,2,agent_01,ship_036,ship,vorpal,0.602586,0.400722,accepted,held_out
exp_003a,2,agent_01,ship_037,ship,vorpal,0.470835,0.231594,accepted,held_out
exp_003a,2,agent_01,ship_038,ship,vorpal,0.339486,0.210085,accepted,held_out
exp_003a,2,agent_01,ship_039,ship,vorpal,0.625577,0.41993,accepted,held_out
exp_003a,2,agent_01,ship_040,ship,vorpal,0.64784,0.456468,accepted,held_out
exp_003a,2,agent_01,ship_041,ship,vorpal,0.695554,0.501272,accepted,held_out
exp_003a,2,agent_01,ship_042,ship,vorpal,0.645926,0.444715,accepted,held_out
exp_003a,2,agent_01,ship_043,ship,vorpal,0.524857,0.370107,accepted,held_out
exp_003a,2,agent_01,ship_044,ship,vorpal,0.62852,0.350786,accepted,held_out
exp_003a,2,agent_01,ship_045,ship,vorpal,0.647831,0.430468,accepted,held_out
exp_003a,2,agent_01,ship_046,ship,vorpal,0.72348,0.491482,accepted,held_out
exp_003a,2,agent_01,ship_047,ship,vorpal,0.647603,0.422833,accepted,held_out
exp_003a,2,agent_01,ship_048,ship,vorpal,0.601021,0.449863,accepted,held_out
exp_003a,2,agent_01,ship_049,ship,vorpal,0.570039,0.357827,accepted,held_out
exp_003a,2,agent_02,frog_030,frog,slithy,0.442022,0.280156,accepted,held_out
exp_003a,2,agent_02,frog_031,frog,slithy,0.537633,0.359143,accepted,held_out
exp_003a,2,agent_02,frog_032,frog,slithy,0.381214,0.210695,accepted,held_out
exp_003a,2,agent_02,frog_033,frog,slithy,0.561411,0.363727,accepted,held_out
exp_003a,2,agent_02,frog_034,frog,slithy,0.630495,0.443063,accepted,held_out
exp_003a,2,agent_02,frog_035,frog,slithy,0.609,0.416611,accepted,held_out
exp_003a,2,agent_02,frog_036,frog,slithy,0.420544,0.218456,accepted,held_out
exp_003a,2,agent_02,frog_037,frog,slithy,0.519516,0.372648,accepted,held_out
exp_003a,2,agent_02,frog_038,frog,slithy,0.533695,0.306445,accepted,held_out
exp_003a,2,agent_02,frog_039,frog,slithy,0.397844,0.19701,accepted,held_out
exp_003a,2,agent_02,frog_040,frog,slithy,0.518324,0.37653,accepted,held_out
exp_003a,2,agent_02,frog_041,frog,slithy,0.493003,0.32729,accepted,held_out
exp_003a,2,agent_02,frog_042,frog,slithy,0.601352,0.399637,accepted,held_out
exp_003a,2,agent_02,frog_043,frog,slithy,0.621368,0.344279,accepted,held_out
exp_003a,2,agent_02,frog_044,frog,slithy,0.607966,0.408455,accepted,held_out
exp_003a,2,agent_02,frog_045,frog,slithy,0.61139,0.402475,accepted,held_out
exp_003a,2,agent_02,frog_046,frog,slithy,0.536011,0.36844,accepted,held_out
exp_003a,2,agent_02,frog_047,frog,slithy,0.519103,0.3134,accepted,held_out
exp_003a,2,agent_02,frog_048,frog,slithy,0.647147,0.515443,accepted,held_out
exp_003a,2,agent_02,frog_049,frog,slithy,0.410808,0.14552,accepted,held_out
exp_003a,2,agent_02,horse_030,horse,mimsy,0.655783,0.511319,accepted,held_out
exp_003a,2,agent_02,horse_031,horse,mimsy,0.512323,0.345996,accepted,held_out
exp_003a,2,agent_02,horse_032,horse,mimsy,0.663358,0.489405,accepted,held_out
exp_003a,2,agent_02,horse_033,horse,mimsy,0.682548,0.510432,accepted,held_out
exp_003a,2,agent_02,horse_034,horse,mimsy,0.714936,0.612212,accepted,held_out
exp_003a,2,agent_02,horse_035,horse,mimsy,0.591686,0.354248,accepted,held_out
exp_003a,2,agent_02,horse_036,horse,mimsy,0.588309,0.455817,accepted,held_out
exp_003a,2,agent_02,horse_037,horse,mimsy,0.696893,0.504755,accepted,held_out
exp_003a,2,agent_02,horse_038,horse,mimsy,0.684175,0.485227,accepted,held_out
exp_003a,2,agent_02,horse_039,horse,mimsy,0.6583,0.470102,accepted,held_out
exp_003a,2,agent_02,horse_040,horse,mimsy,0.695022,0.489115,accepted,held_out
exp_003a,2,agent_02,horse_041,horse,mimsy,0.558789,0.409485,accepted,held_out
exp_003a,2,agent_02,horse_042,horse,mimsy,0.703379,0.520051,accepted,held_out
exp_003a,2,agent_02,horse_043,horse,mimsy,0.611306,0.392712,accepted,held_out
exp_003a,2,agent_02,horse_044,horse,mimsy,0.708042,0.497001,accepted,held_out
exp_003a,2,agent_02,horse_045,horse,mimsy,0.748691,0.577684,accepted,held_out
exp_003a,2,agent_02,horse_046,horse,mimsy,0.630486,0.442466,accepted,held_out
exp_003a,2,agent_02,horse_047,horse,mimsy,0.741592,0.554393,accepted,held_out
exp_003a,2,agent_02,horse_048,horse,mimsy,0.721486,0.551048,accepted,held_out
exp_003a,2,agent_02,horse_049,horse,mimsy,0.652461,0.501277,accepted,held_out
exp_003a,2,agent_02,ship_030,ship,vorpal,0.658881,0.448808,accepted,held_out
exp_003a,2,agent_02,ship_031,ship,vorpal,0.618954,0.397741,accepted,held_out
exp_003a,2,agent_02,ship_032,ship,vorpal,0.628855,0.422756,accepted,held_out
exp_003a,2,agent_02,ship_033,ship,vorpal,0.457722,0.364027,accepted,held_out
exp_003a,2,agent_02,ship_034,ship,vorpal,0.499079,0.318022,accepted,held_out
exp_003a,2,agent_02,ship_035,ship,vorpal,0.605478,0.419354,accepted,held_out
exp_003a,2,agent_02,ship_036,ship,vorpal,0.609985,0.399046,accepted,held_out
exp_003a,2,agent_02,ship_037,ship,vorpal,0.458372,0.218681,accepted,held_out
exp_003a,2,agent_02,ship_038,ship,vorpal,0.341773,0.214576,accepted,held_out
exp_003a,2,agent_02,ship_039,ship,vorpal,0.615494,0.405161,accepted,held_out
exp_003a,2,agent_02,ship_040,ship,vorpal,0.632824,0.447896,accepted,held_out
exp_003a,2,agent_02,ship_041,ship,vorpal,0.691195,0.492796,accepted,held_out
exp_003a,2,agent_02,ship_042,ship,vorpal,0.633458,0.423517,accepted,held_out
exp_003a,2,agent_02,ship_043,ship,vorpal,0.529616,0.362918,accepted,held_out
exp_003a,2,agent_02,ship_044,ship,vorpal,0.623503,0.348686,accepted,held_out
exp_003a,2,agent_02,ship_045,ship,vorpal,0.653755,0.434468,accepted,held_out
exp_003a,2,agent_02,ship_046,ship,vorpal,0.727956,0.494021,accepted,held_out
exp_003a,2,agent_02,ship_047,ship,vorpal,0.636793,0.423354,accepted,held_out
exp_003a,2,agent_02,ship_048,ship,vorpal,0.611334,0.458407,accepted,held_out
exp_003a,2,agent_02,ship_049,ship,vorpal,0.580028,0.359104,accepted,held_out
exp_003a,3,agent_00,frog_015,frog,slithy,0.475661,0.311423,accepted,interaction
exp_003a,3,agent_00,frog_016,frog,slithy,0.608025,0.387019,accepted,interaction
exp_003a,3,agent_00,frog_017,frog,slithy,0.717243,0.547901,accepted,interaction
exp_003a,3,agent_00,frog_018,frog,slithy,0.518237,0.35297,accepted,interaction
exp_003a,3,agent_00,frog_019,frog,slithy,0.473312,0.274266,accepted,interaction
exp_003a,3,agent_00,frog_020,frog,slithy,0.614299,0.39397,accepted,interaction
exp_003a,3,agent_00,frog_021,frog,slithy,0.589913,0.412239,accepted,interaction
